Country Code,Country Name,year,GOV_WGI_CC_EST,GOV_WGI_PV_EST,GOV_WGI_RL_EST,IP.JRN.ARTC.SC,IT.CEL.SETS.P2,IT.NET.BBND.P2,NY.GDP.PCAP.PP.CD,SE.TER.ENRR,TX.VAL.TECH.MF.ZS
GMB,"Gambia, The",2023,-0.296167199999999,0.1359932,-0.340458,79.8,117.115660832998,0.502141524068284,3289.1328305710667,,2.342309834406696
GMB,"Gambia, The",2024,-0.3342284,-0.0180453,-0.394193399999999,,126.243773523653,0.518552979215852,3475.612457013406,13.4765901565552,3.3475789637601547
GMB,"Gambia, The",2025,,,,,,,,,
GNB,Guinea-Bissau,2020,-1.2993067,-0.2838803,-1.1334891,16.18,95.0628708236165,0.118365532433795,2339.7932696782145,,
GNB,Guinea-Bissau,2021,-1.21682239999999,-0.3001867,-1.2016468,14.28,108.62961248586,0.160430067207715,2522.767643025207,,
GNB,Guinea-Bissau,2022,-1.1609749,-0.360252199999999,-1.25159,17.19,125.934670099533,0.219184822436547,2788.837739379542,,
GNB,Guinea-Bissau,2023,-1.1549527,-0.3193937,-1.2070689,13.7,128.110529740092,0.310448099439986,2989.6723598047697,,
GNB,Guinea-Bissau,2024,-1.3460193,-0.618439499999999,-1.23482809999999,,147.197631273872,0.386080917545218,3119.371570474374,,
GNB,Guinea-Bissau,2025,,,,,,,,,
GNQ,Equatorial Guinea,2020,-1.51748099999999,-0.380621,-1.52793729999999,1.7,43.3495410342634,0.107371649223871,13677.110587516952,,
GNQ,Equatorial Guinea,2021,-1.51813589999999,-0.3214725,-1.528819,4.25,46.434813558898,0.0976810140631094,16821.44864704129,,
GNQ,Equatorial Guinea,2022,-1.5183607,-0.3481526,-1.4839685,2.93,49.5380486763568,0.10069058437688,18139.989326627,,
GNQ,Equatorial Guinea,2023,-1.52463899999999,-0.2874757,-1.48074099999999,3.44,,,17411.50023438401,,
GNQ,Equatorial Guinea,2024,-1.47309619999999,-0.1409375,-1.54035759999999,,,,17566.760028407287,,
GNQ,Equatorial Guinea,2025,,,,,,,,,
GRC,Greece,2020,0.2809798,0.2996221,0.4729929,12102.88,106.669795200072,39.7876360746134,29533.08774029898,143.693344116211,13.251866971442356
GRC,Greece,2021,0.3910516,0.2270172,0.4439375,13776.67,108.643525000707,41.9213046741732,33531.15511225996,150.605484008789,12.284868152439335
GRC,Greece,2022,0.3224993,0.236947,0.4892737,13922.21,109.026956114201,42.923040428409,39612.44063779162,166.389556884766,14.470865176220707
GRC,Greece,2023,0.3292978,0.3853039,0.3963788,13551.59,110.79216956747,43.8539621755853,42710.50580103135,165.113418579102,15.15153377409025
GRC,Greece,2024,0.2996813,0.1394204,0.2983017,,113.597610306796,44.6759828527928,44327.209780827565,,15.011494857431025
GRC,Greece,2025,,,,,,,,,
GRD,Grenada,2020,0.3784368,1.0425879,0.4276609,58.11,102.079232600717,27.4640926242683,14361.126715445174,,2.9759074611911496
GRD,Grenada,2021,0.3144044,1.0408786,0.4044535,62.74,86.5710270122035,26.1175099410394,15290.250903138003,,1.2414575816424456
GRD,Grenada,2022,0.2886861,1.2048361,0.4711413,55.73,95.759239776586,29.767433903843,17543.98155962659,,2.1771874895919696
GRD,Grenada,2023,0.3935799,1.2053145,0.5500382,42.49,,,18970.74016465297,,3.0077613416419737
GRD,Grenada,2024,0.4790005,1.1992639,0.5408822,,,,20177.80949273856,,6.443444620248502
GRD,Grenada,2025,,,,,,,,,
GRL,Greenland,2020,1.1145942,1.7581458,1.6289849,28.59,117.614122681883,27.9190442225392,64999.4435683064,,
GRL,Greenland,2021,1.0270782,1.7551692,1.6254815,35.34,118.85048446673,29.9441480344748,69302.0088788237,,
GRL,Greenland,2022,1.0265006,1.2502225,1.5750875,32.01,118.637256652974,31.9842829076621,75720.42982193232,,
GRL,Greenland,2023,1.0245164,1.2510555,1.5745781,38.42,,,78840.59783959885,,
GRL,Greenland,2024,1.482751,1.2405187,1.5744958,,,,,,
GRL,Greenland,2025,,,,,,,,,
GTM,Guatemala,2020,-1.0998808,-0.563868399999999,-0.9659236,123.78,117.475884100805,3.52588892585695,10947.37112921973,,6.05086394466785
GTM,Guatemala,2021,-1.21790929999999,-0.5740791,-0.975567699999999,119.25,125.718955715353,3.4775394703571,11825.141273764004,,5.167081043254193
GTM,Guatemala,2022,-1.2166625,-0.3005447,-1.0371304,117.76,115.156435692604,5.02439029583182,13014.015380982615,,4.971624031709513
GTM,Guatemala,2023,-1.0869128,-0.2021326,-1.0108162,108.83,113.709374947241,5.08082886037381,13745.363124179436,27.2948879201171,5.776624508393925
GTM,Guatemala,2024,-0.9482653,-0.209766899999999,-0.962274,,112.520863034346,5.33792153027114,14368.660568181482,,5.39604303984542
GTM,Guatemala,2025,,,,,,,,,
GUM,Guam,2020,1.1797991,0.9970127,1.1574435,,,1.8500474845521,,,
GUM,Guam,2021,1.1772281,0.9953332,1.1509221,,,1.83228485921945,,,
GUM,Guam,2022,1.1763452,0.9982241,1.1703242,,,1.8392057149776,,,
GUM,Guam,2023,1.1733125,0.9986942,1.0348111,,,,,,
GUM,Guam,2024,1.1762344,0.9927487,1.0346735,,,,,,
GUM,Guam,2025,,,,,,,,,
GUY,Guyana,2020,-0.1158874,-0.0072965999999999,-0.3872775,46.55,106.008686272494,11.7649827054754,16819.422871469465,,2.610881244973436
GUY,Guyana,2021,-0.1042454,-0.0281476999999999,-0.378924,45.08,104.968595260226,11.6495520440672,22865.9270968882,,0.2216851014746262
GUY,Guyana,2022,-0.2293385,0.210713,-0.3602997,49.46,112.56503784518,12.9356394612219,39710.96956075305,,0.1239541093201857
GUY,Guyana,2023,-0.309865699999999,0.2012498,-0.371934999999999,49.61,,,54729.03651563656,25.1520757996244,15.713892680131517
GUY,Guyana,2024,-0.346885599999999,0.2164983,-0.334222099999999,,,,80155.03939276996,26.4315792489043,13.334108705518242
GUY,Guyana,2025,,,,,,,,,
HKG,"Hong Kong SAR, China",2020,1.6888523,0.0079016,1.1753872,,291.916274990037,38.5246390800823,58187.476407253474,89.9479038224414,69.65132170746445
HKG,"Hong Kong SAR, China",2021,1.6345393,0.2186871,1.0319968,,319.852066930488,39.2188975738319,65884.93762606029,97.3813269493844,70.55065572149053
HKG,"Hong Kong SAR, China",2022,1.5284267,0.3891702,0.8841773,,292.80765987826,39.9517808600821,68602.12579004731,100.776315789474,72.63677264372393
HKG,"Hong Kong SAR, China",2023,1.5534193,0.4084368,0.875904,,319.493898344345,39.8839727444243,71512.31935511608,105.461738484398,72.3154885126867
HKG,"Hong Kong SAR, China",2024,1.5721573,0.6310985,0.9209804,,364.848981963231,40.2724025338679,75195.9865970615,120.08978583196,75.57069083499792
HKG,"Hong Kong SAR, China",2025,,,,,,,,,
HND,Honduras,2020,-0.972603599999999,-0.666353099999999,-1.1109938,103.36,68.7836128557933,3.92223438778455,5384.6983198303815,,4.069907058714718
HND,Honduras,2021,-1.1204199,-0.806377,-1.1417518,89.88,73.4771659564055,4.0958409901304,6202.980788120369,,1.4495499920382977
HND,Honduras,2022,-1.03140529999999,-0.4781621,-1.09175279999999,131.63,75.8551423411907,4.40980164894983,6805.493582945538,,
HND,Honduras,2023,-1.09932339999999,-0.3507671,-1.156469,130.35,74.4148227156961,4.36212775547539,7178.339067815222,,3.3089155606212444
HND,Honduras,2024,-1.2446903,-0.5671583,-1.1768036,,70.9397440517258,4.57914834722512,7486.018696164448,23.3177890777588,3.873347595709568
HND,Honduras,2025,,,,,,,,,
HRV,Croatia,2020,0.1356925,0.6477441,0.3486941,4919.63,110.666299439701,26.0744550144438,31594.01119221411,74.738037109375,9.680041032993806
HRV,Croatia,2021,0.0954983,0.6364386,0.4127964,5529.57,112.169438491978,26.7157501000099,36930.28419414053,78.0067901611328,9.606733514122746
HRV,Croatia,2022,0.1067785,0.7321186,0.4345096,5488.61,114.677195729643,27.6606739600213,42125.07269309308,80.7626724243164,12.063854042863776
HRV,Croatia,2023,0.113708,0.6832484,0.4257869,5503.53,117.112604314708,28.4709561519529,47759.698299533855,81.1775207519531,11.033590881471492
HRV,Croatia,2024,0.1486813,0.5814089,0.3774835,,121.732525659138,29.5997367962687,49550.79215060172,,11.673919931118864
HRV,Croatia,2025,,,,,,,,,
HTI,Haiti,2020,-1.44666959999999,-1.0389171,-1.211177,40.55,65.0933737275708,0.275706324027148,3103.180663124616,,
HTI,Haiti,2021,-1.4853353,-1.2132391,-1.392161,40.71,64.3451990252656,0.272537391690564,3145.006810572685,,
HTI,Haiti,2022,-1.508626,-0.947002399999999,-1.5628925,40.79,65.1889329311174,0.306790757611135,3275.4071812634534,,
HTI,Haiti,2023,-1.50126609999999,-0.971741099999999,-1.64152989999999,37.83,,,3291.738178870665,,
HTI,Haiti,2024,-1.5403494,-1.2013046,-1.6033955,,,,3193.67136419915,,
HTI,Haiti,2025,,,,,,,,,
HUN,Hungary,2020,0.1418393,0.7938892,0.329192,7350.5,105.981902376717,33.4922037196533,35583.58556756367,56.6071815490723,17.464880722177814
HUN,Hungary,2021,0.1312695,0.7337253,0.2971399,7822.44,105.137285804787,34.8391868436369,38887.19095271536,58.6536102294922,16.397512642927854
HUN,Hungary,2022,0.0402617,0.6701403,0.2426218,8168.57,105.793848314995,36.5338104764554,44365.91081283429,60.2746810913086,18.40489172584307
HUN,Hungary,2023,0.083173,0.5841522,0.1894005,8260.49,105.054424922699,36.7901885342462,46592.38560700735,56.5924415588379,18.86245696218628
HUN,Hungary,2024,0.0394373,0.4363288,0.1923364,,104.58063059269,37.542262483936,48552.47080925294,60.5168685913086,22.574511882604494
HUN,Hungary,2025,,,,,,,,,
IDN,Indonesia,2020,-0.3456603,-0.539945999999999,-0.1479773,20837.0,129.40362112725,3.92993769121646,11729.36744584478,38.1650601406923,8.424746985557901
IDN,Indonesia,2021,-0.416213499999999,-0.6496757,-0.1436778,23653.58,132.199444256099,4.4874632789818,12757.07464402037,40.6293239880732,7.201279701443059
IDN,Indonesia,2022,-0.3702139,-0.7624666,-0.1291182,26452.38,122.873012230307,4.82151507878823,14284.929293132958,42.3260385456152,8.308193067098319
IDN,Indonesia,2023,-0.4431661,-0.613745,-0.0817572,38992.0,125.238194847046,4.81663955789733,15415.707925952724,44.8813034886441,9.08308687782522
IDN,Indonesia,2024,-0.5446152,-0.609127499999999,-0.206598099999999,,122.514946500491,4.92196685438436,16448.275517955855,,8.711043757891602
IDN,Indonesia,2025,,,,,,,,,
IMN,Isle of Man,2020,,,,,,,,,
IMN,Isle of Man,2021,,,,,,,,,
IMN,Isle of Man,2022,,,,,,,,,
IMN,Isle of Man,2023,,,,,,,,,
IMN,Isle of Man,2024,,,,,,,,,
IMN,Isle of Man,2025,,,,,,,,,
IND,India,2020,-0.254487099999999,-0.720631199999999,-0.1029725,145711.12,82.2540479927426,1.63622632751685,6966.275427859109,29.8196397708424,11.03256384665759
IND,India,2021,-0.300757,-0.6015988,-0.1841026,173096.47,81.603974311212,1.9487996093033,8050.018574526641,31.5741765984501,10.212559662511833
IND,India,2022,-0.2924866,-0.7535037,-0.1104884,200488.43,80.1818007717416,2.35231555917724,9207.127430401446,32.6703053423023,12.682279480728722
IND,India,2023,-0.3353176,-0.837974,-0.0879069,228174.31,80.5631998772888,2.74534696441771,10323.499873442795,34.2394344991225,14.93434729867156
IND,India,2024,-0.2953362,-0.785762499999999,-0.0392287,,79.3526921826412,3.15046250037677,11159.985647609126,34.4184659748952,18.57239464110494
IND,India,2025,,,,,,,,34.4465039692543,
IRL,Ireland,2020,1.5958903,0.8785787,1.5214022,8400.81,105.045612677382,30.4353384554187,97799.9225748607,74.1961975097656,25.89915446900028
IRL,Ireland,2021,1.6117468,0.7362963,1.5453584,9216.71,106.86972424373,31.3616427884193,116903.61243516988,78.4613265991211,28.478147527199187
IRL,Ireland,2022,1.6463639,0.8053599,1.5040267,8811.1,110.608851322579,31.5362809040128,138522.5178002039,77.5933380126953,46.7867801497714
IRL,Ireland,2023,1.5859129,0.876648,1.5980444,8719.61,110.798344311602,31.8907830651788,129682.60715051716,,47.77377328492186
IRL,Ireland,2024,1.572589,0.7099699,1.5913219,,112.638817343502,32.3023693358176,133437.47011701888,,53.51843284321583
IRL,Ireland,2025,,,,,,,,,
IRN,"Iran, Islamic Rep.",2020,-1.1044169,-1.2213247,-1.0270682,56585.01,145.485569917724,10.9026671467968,15119.305885996357,55.6366691589355,0.7467148447386813
IRN,"Iran, Islamic Rep.",2021,-1.1267612,-1.1577773,-1.06900019999999,58049.49,153.624638869213,12.068102546673,15884.427677596332,54.3051986694336,0.3805253978606729
IRN,"Iran, Islamic Rep.",2022,-1.13191439999999,-1.1448403,-1.1257877,58271.06,162.712943709127,12.2102486068411,17545.624662942948,58.6838607788086,0.8140079231973251
IRN,"Iran, Islamic Rep.",2023,-1.17112979999999,-1.2694112,-1.20046299999999,55085.25,166.279821209677,12.0205942239083,18917.09147231324,,
IRN,"Iran, Islamic Rep.",2024,-1.14723819999999,-1.58118839999999,-1.2348012,,174.066388972063,12.0603874696566,19873.88608538052,,
IRN,"Iran, Islamic Rep.",2025,,,,,,,,,
IRQ,Iraq,2020,-1.3692381,-2.1814743,-1.512443,6834.33,88.9799284628949,14.8494851377503,10573.930475071484,,
IRQ,Iraq,2021,-1.37400869999999,-2.1722684,-1.4374976,8689.54,94.6092832170426,14.8275236561145,12731.753575512885,,
IRQ,Iraq,2022,-1.37334849999999,-2.2294281,-1.45504109999999,12326.35,99.1323661916548,14.4912960130678,14391.129234980575,,
IRQ,Iraq,2023,-1.4169702,-2.2246949,-1.5002727,16724.1,101.388721479182,17.2312565041583,14652.521239921178,,
IRQ,Iraq,2024,-1.2050155,-2.0642762,-1.3581614,,100.080276677726,17.6333290365333,14464.31869281728,,
IRQ,Iraq,2025,,,,,,,,,
ISL,Iceland,2020,1.8422993,1.3289196,1.6866361,673.35,114.939418571031,38.6826471438625,55796.745466763234,74.5906066894531,27.958936066167663
ISL,Iceland,2021,1.8584301,1.3382488,1.7076168,725.0,117.34255750797,38.4077027940877,61610.213274071466,86.5232086181641,33.48741486572734
ISL,Iceland,2022,1.6495728,1.2672872,1.5968615,746.67,120.114839781678,37.4212579793667,75332.8528345867,84.985237121582,33.31162925425808
ISL,Iceland,2023,1.6623764,1.2058266,1.59027,715.97,121.475495280706,37.4245919320463,81608.4479116436,76.5200729370117,43.42454227640107
ISL,Iceland,2024,1.828818,1.2056034,1.6278886,,120.927513243653,37.5242757933482,84256.84545731115,,53.97229306637792
ISL,Iceland,2025,,,,,,,,,
ISR,Israel,2020,0.6932777,-0.567841399999999,0.8873608,13366.53,139.425860895034,29.5678161933081,40955.28561791523,57.633861541748,28.19764307475899
ISR,Israel,2021,0.9249105,-0.699899199999999,0.8807927,14633.85,139.775312861878,29.7078785417387,46162.082273024746,60.2585487365723,29.59567587227614
ISR,Israel,2022,0.8878345,-0.904996799999999,0.8010265,14331.79,151.1379631075,29.1676695245416,53619.06809950952,58.9500617980957,29.109054041052342
ISR,Israel,2023,0.8712956,-1.0423159,0.6642378,13844.24,153.336641345572,29.4357235504327,55171.23188143215,57.143440246582,34.93777358244434
ISR,Israel,2024,0.853319,-1.03750149999999,0.5997177,,177.393104798636,29.1837101461688,57235.77632441356,56.2561111450195,37.23351737517383
ISR,Israel,2025,,,,,,,,,
ITA,Italy,2020,0.5299614,0.3322841,0.5546368,80141.63,129.49000571147,30.2586365187027,44435.64343935265,68.7231063842773,8.587243012964
ITA,Italy,2021,0.5394316,0.4392226,0.5885,85699.51,130.781488497698,31.2852927413407,49825.39341118482,71.2745208740234,7.770245655162528
ITA,Italy,2022,0.5738577,0.4124684,0.5739685,83236.9,131.673965640047,31.19136706407,57260.89453724933,73.8962097167969,9.15916231271025
ITA,Italy,2023,0.571449,0.4737389,0.6505552,82770.89,131.871674517747,31.8410876819321,60029.871712398,75.9496536254883,9.9836968942283
ITA,Italy,2024,0.5531621,0.3087035,0.6192043,,132.575141676252,31.7807732477772,62014.26751536892,,12.282708850402182
ITA,Italy,2025,,,,,,,,,
JAM,Jamaica,2020,-0.0800814,0.1525241,-0.103995499999999,157.91,101.50208125864,13.6219905826712,9764.352587978405,,2.3506413835154136
JAM,Jamaica,2021,-0.0851526,0.1423135,-0.0742917999999999,185.06,102.38666630017,14.5717525783368,10430.690977175882,,2.471950011647286
JAM,Jamaica,2022,-0.0788141,0.4525342,-0.0687388999999999,144.46,105.762018411183,14.9601781381994,11887.77036942296,,1.4709847551675832
JAM,Jamaica,2023,-0.1364542,0.4762874,-0.0768587999999999,161.41,115.092228780619,15.7852035329423,12650.90529559384,,2.646989791467941
JAM,Jamaica,2024,-0.0962722999999999,0.476823,-0.0776697,,117.693907561175,15.981614377416,12890.266005147236,,
JAM,Jamaica,2025,,,,,,,,,
JOR,Jordan,2020,0.1409154,-0.3260056,0.1081792,3205.55,64.3142601333354,5.80332966781737,9579.20081317696,30.2879665605319,1.543878588630552
JOR,Jordan,2021,0.0177108,-0.390988399999999,0.0436082,3852.39,65.7448847660422,6.45876564968631,9182.496161255996,30.451314266821,1.713679702988074
JOR,Jordan,2022,0.0226578,-0.311462199999999,0.0764869,4732.04,67.7457074341635,7.0736531298176,9927.234100250598,32.5119829829151,1.4496882666855757
JOR,Jordan,2023,0.1060315,-0.3007473,0.1232268,5419.23,67.545678186078,7.03749462484875,10411.841615296738,33.0567036969523,2.084159854271586
JOR,Jordan,2024,0.2721934,-0.3501687,0.1685335,,69.6426153972396,7.01801006087142,10821.490976531695,35.9184001120427,
JOR,Jordan,2025,,,,,,,,,
JPN,Japan,2020,1.4301233,1.1325471,1.5138826,100403.47,154.432206765516,34.8370612448992,42425.69467896506,62.2987403869629,18.63334878967766
JPN,Japan,2021,1.4554011,1.1600529,1.5319019,106309.76,159.516123485628,35.9391724358064,44355.3487163354,62.0412483215332,18.003991348261415
JPN,Japan,2022,1.4419346,1.2758787,1.5084676,102422.96,168.602943650636,36.8414210393741,47192.05006033716,63.3752288818359,18.259261535190227
JPN,Japan,2023,1.3377896,1.2674256,1.5084872,96543.44,178.432441299977,38.6312383711286,50661.76634631089,64.4907608032227,17.10280607032123
JPN,Japan,2024,1.3570132,1.1343228,1.5115753,,,,52039.17165516113,,17.554741516306663
JPN,Japan,2025,,,,,,,,,
KAZ,Kazakhstan,2020,-0.2881195,-0.2842993,-0.4154444,2819.66,124.698460644703,13.4502836627046,29039.82296245091,62.2921373672319,34.09896961170008
KAZ,Kazakhstan,2021,-0.2698189,-0.2325504,-0.4655785,2950.4,123.943942754522,13.946795830528,32945.85157258231,59.3849415869809,27.34354406361486
KAZ,Kazakhstan,2022,-0.1920096,-0.5795614,-0.440637699999999,3211.19,125.641583521795,14.4739535470844,35895.08398716668,57.2459264222925,32.26664971102692
KAZ,Kazakhstan,2023,-0.2223164,-0.2021045,-0.3777888,3818.58,127.114775212168,14.3457210056574,38515.18360099794,54.6563982045582,34.429337319659645
KAZ,Kazakhstan,2024,-0.0670902999999999,-0.2827558,-0.3815477,,127.085151242164,15.3162031103353,40890.93176944082,53.4564204414133,42.19530029658996
KAZ,Kazakhstan,2025,,,,,,,,52.8612860406142,
KEN,Kenya,2020,-0.7505394,-1.0502651,-0.5784344,1787.68,117.602526394779,1.29112489733773,4792.573158471824,,5.11178261072947
KEN,Kenya,2021,-0.710787899999999,-1.11021939999999,-0.445618199999999,1991.87,122.297519656734,1.48254108303764,5338.852433827813,,3.127360613968883
KEN,Kenya,2022,-0.751285,-0.962236,-0.4245656,2051.43,121.168999135357,1.47646942688922,5883.2230396192135,,2.260738110257122
KEN,Kenya,2023,-0.7594497,-0.971652,-0.427558899999999,2078.83,120.612416887959,2.38882511128724,6317.039046650906,8.67676730066979,3.041694167283178
KEN,Kenya,2024,-0.8018297,-1.3556816,-0.464532,,126.477706000949,3.04382666975517,6644.130932438946,10.4185962462804,3.150030136120342
KEN,Kenya,2025,,,,,,,,,
KGZ,Kyrgyz Republic,2020,-1.048438,-0.5068231,-0.729520899999999,205.22,109.780106660424,4.33664358791982,5178.561967040402,45.3327840830343,8.746550927918461
KGZ,Kyrgyz Republic,2021,-1.1583724,-0.3876484,-0.879262,217.52,108.171654806063,4.43257724274204,5736.4788341515405,51.6239256637785,16.29872607093401
KGZ,Kyrgyz Republic,2022,-1.2024196,-0.422477,-0.9265186,234.43,106.925973017004,5.60484304582026,6577.512177283893,54.2184527097527,10.554052011145703
KGZ,Kyrgyz Republic,2023,-1.1965583,-0.509667299999999,-0.973899499999999,326.91,108.59118718329,6.44652532064676,7298.086125619335,53.588822099772,16.333537286698142
KGZ,Kyrgyz Republic,2024,-1.1364649,-0.5045251,-0.936093699999999,,107.49229509732,7.79695655822307,8012.454644421939,53.1743590503791,10.671111743170483
KGZ,Kyrgyz Republic,2025,,,,,,,,53.8761747562613,
KHM,Cambodia,2020,-1.1175106,-0.2401873,-1.1462953,154.12,126.075894769858,1.39770029835926,5942.453803739287,13.8767573747135,2.2830748424057363
KHM,Cambodia,2021,-1.0917539,-0.1486895,-1.14770479999999,153.37,117.234785164989,1.98089406311481,6225.532654747405,13.5005634857238,2.980632793680184
KHM,Cambodia,2022,-1.1129555,-0.0739156,-1.1151898,183.99,113.391506572248,2.9638308346303,6918.81626947213,14.6069513022825,6.562225982364634
KHM,Cambodia,2023,-1.1216382,0.1346422,-1.099508,200.77,120.80911943838,3.64181801068419,7430.730857098369,17.4362364390629,12.98534311488826
KHM,Cambodia,2024,-1.2328592,0.1284232,-1.0562612,,116.091961125929,4.14566160137529,7966.8735242870525,21.4437426836662,5.262141405742119
KHM,Cambodia,2025,,,,,,,,,
KIR,Kiribati,2020,0.3514103,1.1749608,1.1590995,3.93,43.3476871347116,0.146710124584652,2710.9062281755378,,7.672132588751788
KIR,Kiribati,2021,0.3344081,1.1647191,1.0695661,2.36,40.9979980837689,0.0864640862459786,3020.4939993569524,,2.2969311405469752
KIR,Kiribati,2022,0.3338154,1.2429196,0.7720439,2.2,49.1120496056535,0.0689819037472503,3329.3443446486085,,
KIR,Kiribati,2023,0.3317797,1.2433279,0.73465,2.14,51.2540556855052,0.039990945446314,3485.5580831139905,,
KIR,Kiribati,2024,0.3745658,1.2381638,0.78601,,53.5244353915461,0.0349395619917037,3702.3259470311536,4.96087980270386,
KIR,Kiribati,2025,,,,,,,,,
KNA,St. Kitts and Nevis,2020,0.3247512,0.9164728,0.6337014,37.34,133.400896095584,45.9569020695541,27326.036057423,,
KNA,St. Kitts and Nevis,2021,0.352033,0.9147636,0.5899268,35.08,121.256121292475,43.0254688535808,26896.61770659784,,
KNA,St. Kitts and Nevis,2022,0.3109783,0.9177056,0.571593,40.15,116.923933289088,46.7447387013209,31870.88137845052,,
KNA,St. Kitts and Nevis,2023,0.3519798,0.918184,0.5632841,35.5,118.893023653706,,33979.63036157338,,
KNA,St. Kitts and Nevis,2024,0.3480989,0.9121334,0.5904494,,,,34846.603534282825,,
KNA,St. Kitts and Nevis,2025,,,,,,,,,
KOR,"Korea, Rep.",2020,0.7558651,0.8679972,1.1479729,69089.86,135.973274343048,43.0540600860627,47881.492134419335,96.8767700195312,35.602226541328314
KOR,"Korea, Rep.",2021,0.7614152,0.9005342,1.1681575,72352.13,140.516382791931,44.2526082339633,51718.25186566312,100.359878540039,36.01450367448602
KOR,"Korea, Rep.",2022,0.8217095,0.855673,1.1662138,71998.13,148.68360770138,45.4542124182774,55509.33687611736,102.813056945801,36.11827893121698
KOR,"Korea, Rep.",2023,0.8788564,0.932168,1.1844569,71724.33,162.11365652794,46.5676352036327,57429.80310764019,106.709167480469,30.27627999126511
KOR,"Korea, Rep.",2024,0.8495586,0.6393495,1.1174546,,172.520241179065,47.8014965507867,61051.34925024983,111.853302001953,36.25825593666743
KOR,"Korea, Rep.",2025,,,,,,,,,
KWT,Kuwait,2020,-0.1551226,0.1554026,0.146885,1095.3,153.866464370257,1.68058136279176,41461.7235642777,53.731878917367,1.3498509081649217
KWT,Kuwait,2021,-0.0606404,0.1542148,0.1194986,1184.25,158.646854136291,1.61587179429556,50651.95753370912,51.8967176944636,1.1917798374399038
KWT,Kuwait,2022,0.0771437,0.1041664,0.2236666,1245.88,168.350157565806,1.36328249349441,55043.00226358495,,0.7163548082807456
KWT,Kuwait,2023,0.1660086,0.2906988,0.1910577,1395.04,167.68428501222,1.01366418243269,53025.47108580635,,1.7849965684682487
KWT,Kuwait,2024,0.2183455,0.2939367,0.2308269,,,,52443.59692236262,,5.827776489323151
KWT,Kuwait,2025,,,,,,,,,
LAO,Lao PDR,2020,-1.0608703,0.5456553,-0.875201399999999,83.73,63.1139885984314,1.67210846259045,7913.386606502759,12.561911777868,23.15544736919249
LAO,Lao PDR,2021,-1.0773186,0.583086,-0.7575675,83.5,64.7101497693472,2.0226898696049,8080.435532499231,12.4396649191011,7.286446376639242
LAO,Lao PDR,2022,-0.9974286,0.7033051,-0.8397916,82.63,63.3546046458219,2.38186047453058,8766.440626110943,13.677811550152,9.517677832973265
LAO,Lao PDR,2023,-0.9646387,0.7378068,-0.8447129,72.2,64.7588066942788,2.72021122524182,9291.788590011382,14.8841695785522,7.419637295834535
LAO,Lao PDR,2024,-0.979896099999999,0.5576599,-0.742416699999999,,,,9775.828173810234,,
LAO,Lao PDR,2025,,,,,,,,,
LBN,Lebanon,2020,-1.23052269999999,-1.3492491,-0.918424399999999,2184.85,75.2003104658777,7.57698778654173,16259.705131228053,51.5677337643942,5.136512592327653
LBN,Lebanon,2021,-1.2586741,-1.3231817,-1.0028379,2130.13,74.9935205999452,7.55615217723581,11599.77550837654,56.8657861418168,2.154253144780375
LBN,Lebanon,2022,-1.21762979999999,-1.34257539999999,-1.0323318,1990.44,74.0148340435503,7.29166684799988,12292.840730550111,58.1761149059991,15.133219943969994
LBN,Lebanon,2023,-1.2554109,-1.2764099,-1.0665045,2079.31,,,12574.8329116403,54.4012561547071,4.302360783603364
LBN,Lebanon,2024,-1.3041344,-1.3896806,-1.0853525,,,,,,2.895912768815062
LBN,Lebanon,2025,,,,,,,,,
LBR,Liberia,2020,-0.9167423,-0.220102599999999,-0.855358499999999,11.24,32.1004345501657,0.252453508259017,1659.52109145991,,0.0150390753332307
LBR,Liberia,2021,-0.9896145,-0.2103506,-0.8429491,25.33,31.429900768597,0.247180102838331,1539.20892304674,,7.934965405129269
LBR,Liberia,2022,-1.0479173,-0.2807974,-0.858746399999999,27.29,32.0638885570006,0.274673226516174,1691.5727572185108,,10.267997840320067
LBR,Liberia,2023,-1.01213,-0.174047999999999,-0.8997457,31.54,,,1794.533408633621,,0.6437185964982839
LBR,Liberia,2024,-1.0473848,-0.228549,-0.868004,,,,1871.0440616426235,,
LBR,Liberia,2025,,,,,,,,,
LBY,Libya,2020,-1.5214215,-2.2231779,-1.6334673,251.83,164.987107188677,4.71229521564357,10954.79904526496,,
LBY,Libya,2021,-1.5502152,-2.2069296,-1.56279409999999,458.51,195.117849246865,4.65300430613124,12641.509771407456,,
LBY,Libya,2022,-1.5332986,-2.00397249999999,-1.7431898,407.68,192.97309381967,4.51840823499527,12266.38968047156,,
LBY,Libya,2023,-1.5426693,-2.0418754,-1.66847289999999,443.08,,,13847.079219004503,,
LBY,Libya,2024,-1.5315957,-1.8964767,-1.6980126,,,,14303.808773698796,,
LBY,Libya,2025,,,,,,,,,
LCA,St. Lucia,2020,0.37834,0.8698532,0.5946847,3.09,81.8687237026648,19.9725105189341,14912.159584235043,16.8199691772461,9.332240174629582
LCA,St. Lucia,2021,0.370132,0.868144,0.6252576,3.84,96.2374385229832,10.675434960397,19101.16529566755,,
LCA,St. Lucia,2022,0.3713679,1.0438207,0.5318302,4.19,98.6676436534083,13.571912004072,24599.37330010672,16.1808795928955,
LCA,St. Lucia,2023,0.3771938,1.044299,0.5120691,2.54,,,25974.50929252631,15.0396404266357,
